time,tgt_cur,temp,pre_cur,pre_vel,ang[1],tgt_torq,run_mode
2130,-68,0,0,0,0,-1.41,0
2137,-68,0,0,0,0,-1.41,0
2141,-82,74,0,0,-3.2,-1.7,0
2147,-82,123,-56,-140,-3.2,-1.7,0
2154,-82,124,-58,-420,-3.2,-1.7,0
2160,-85,124,-65,-650,-3.6,-1.77,0
2167,-85,124,-66,-862,-3.6,-1.77,0
2173,-89,79,-71,-1120,-4,-1.84,0
2179,-92,28,-67,-1376,-4.4,-1.91,0
2185,-99,22,-73,-1631,-5.2,-2.05,0
2192,-103,22,-89,-1878,-5.6,-2.13,0
2198,-110,22,-77,-2227,-6.4,-2.29,0
2204,-122,22,-92,-2510,-7.6,-2.53,0
2211,-135,22,-104,-2875,-8.8,-2.8,0
2218,-149,22,-98,-3337,-10,-3.09,0
2224,-164,22,-117,-3699,-11.2,-3.4,0
2230,-187,22,-102,-4216,-12.8,-3.86,0
2237,-218,22,-138,-4790,-14.8,-4.5,0
2243,-252,22,-165,-5358,-16.8,-5.2,0
2251,-294,22,-211,-5946,-19.2,-6.08,0
2257,-336,22,-273,-6355,-21.6,-6.94,0
2263,-379,22,-343,-6569,-24.4,-7.82,0
2270,-411,22,-390,-6663,-27.2,-8.48,0
2276,-429,22,-412,-6759,-30,-8.86,0
2282,-433,22,-495,-6643,-33.2,-8.95,0
2289,-424,22,-472,-6427,-36,-8.76,0
2296,-406,22,-459,-5993,-38.8,-8.39,0
2303,-384,22,-433,-5625,-41.6,-7.93,0
2309,-364,22,-405,-5229,-44,-7.51,0
2315,-347,22,-384,-4993,-46,-7.16,0
2322,-329,22,-380,-4776,-48.4,-6.8,0
2328,-314,22,-358,-4424,-50.4,-6.49,0
2335,-301,22,-346,-4150,-52.4,-6.22,0
2342,-291,22,-349,-3606,-54,-6,0
2348,-280,22,-332,-3100,-55.6,-5.78,0
2354,-266,22,-327,-2658,-57.2,-5.5,0
2361,-260,22,-298,-2353,-58.4,-5.36,0
2367,-254,22,-275,-2197,-59.2,-5.26,0
2374,-243,22,-262,-2169,-60.4,-5.02,0
2381,-239,22,-236,-2271,-61.2,-4.93,0
2388,-227,22,-226,-2364,-62.4,-4.68,0
2394,-225,22,-213,-2606,-63.2,-4.65,0
2400,-217,22,-207,-2883,-64.4,-4.48,0
2407,-206,22,-195,-3139,-65.6,-4.25,0
2413,-198,22,-175,-3468,-67.2,-4.09,0
2421,-184,22,-168,-3705,-68.4,-3.81,0
2427,23,22,-169,-3941,-70,0.49,1
2432,28,22,-20,-3611,-71.6,0.58,1
2437,32,22,-13,-3293,-72.8,0.66,1
2442,35,22,-17,-2933,-73.6,0.73,1
2447,40,22,-12,-2606,-74.8,0.84,1
2451,44,22,-5,-2320,-75.6,0.93,1
2456,48,22,-6,-2043,-76.4,1,1
2462,48,22,5,-1818,-76.8,1,1
2467,48,22,13,-1612,-77.6,1,1
2472,48,22,18,-1387,-78,1,1
2476,48,22,17,-1230,-78.4,1,1
2481,48,22,29,-1054,-78.8,1,1
2486,48,22,21,-878,-79.2,1,1
2491,48,22,26,-722,-79.6,1,1
2495,48,22,23,-527,-79.6,1,1
2500,48,22,23,-321,-80,1,1
2506,48,22,32,-181,-80,1,1
2511,48,22,35,-41,-80,1,1
2515,48,22,38,68,-80,1,1
2520,48,22,41,145,-80,1,1
2525,48,22,43,236,-80,1,1
2530,48,22,38,335,-80,1,1
2534,48,22,39,455,-80,1,1
2539,48,22,48,538,-79.6,1,1
2544,48,22,37,615,-79.6,1,1
2550,48,22,40,722,-79.2,1,1
2554,48,22,42,791,-79.2,1,1
2559,48,22,38,898,-78.8,1,1
2564,48,22,50,958,-78.4,1,1
2568,48,22,38,1051,-78.4,1,1
2573,48,22,33,1123,-78,1,1
2578,48,22,43,1230,-77.6,1,1
2583,48,22,42,1307,-77.2,1,1
2588,48,22,50,1389,-76.8,1,1
2593,48,22,45,1494,-76.4,1,1
2598,44,22,40,1573,-75.6,0.93,1
2603,42,22,38,1650,-75.2,0.88,1
2608,40,22,40,1738,-74.8,0.84,1
2613,37,22,24,1875,-74,0.76,1
2617,35,22,26,2029,-73.6,0.73,1
2622,32,22,17,2172,-72.8,0.66,1
2627,29,22,19,2312,-72,0.61,1
2633,27,22,17,2496,-71.2,0.56,1
2638,24,22,11,2686,-70.4,0.51,1
2642,23,22,14,2834,-69.6,0.47,1
2647,21,22,6,3013,-68.8,0.44,1
2652,19,22,11,3205,-67.6,0.4,1
2657,18,22,4,3315,-66.8,0.38,1
2662,16,22,11,3477,-65.6,0.35,1
2667,15,22,7,3652,-64.4,0.33,1
2671,15,22,7,3743,-63.2,0.31,1
2677,14,22,9,3897,-62,0.3,1
2682,13,22,10,3919,-60.8,0.29,1
2687,13,22,10,4023,-59.6,0.28,1
2691,13,22,6,4059,-58,0.27,1
2696,12,22,-2,4078,-56.8,0.26,1
2701,12,22,16,4117,-55.6,0.26,1
2706,12,22,6,4092,-54,0.25,1
2711,11,22,15,4147,-52.8,0.24,1
2715,11,22,23,4106,-51.6,0.23,1
2721,10,22,16,4172,-50,0.22,1
2726,10,22,12,4114,-48.8,0.21,1
2731,9,22,11,4144,-47.2,0.19,1
2735,8,22,18,4089,-46,0.18,1
2740,8,22,13,4056,-44.8,0.17,1
2745,7,22,7,4042,-43.2,0.15,1
2750,6,22,13,3979,-42,0.14,1
2754,5,22,12,3996,-40.8,0.12,1
2759,5,22,9,3913,-39.6,0.11,1
2765,4,22,13,3935,-38.4,0.1,1
2769,4,22,15,3905,-36.8,0.09,1
2774,4,22,12,3847,-35.6,0.08,1
2779,3,22,12,3831,-34.4,0.08,1
2784,3,22,15,3757,-33.2,0.08,1
2788,4,22,8,3749,-32,0.08,1
2793,4,22,9,3666,-30.8,0.09,1
2798,5,22,11,3617,-29.6,0.11,1
2802,5,22,14,3617,-28.4,0.12,1
2808,7,22,17,3537,-27.2,0.15,1
2813,8,22,20,3534,-26,0.18,1
2818,9,22,-4,3488,-25.2,0.2,1
2822,11,22,14,3422,-24,0.24,1
2827,13,22,21,3414,-22.8,0.28,1
2832,16,22,24,3353,-21.6,0.34,1
2837,18,22,26,3339,-20.8,0.38,1
2842,21,22,28,3361,-19.6,0.44,1
2847,24,22,21,3301,-18.4,0.51,1
2852,28,22,35,3356,-17.2,0.59,1
2857,31,22,22,3386,-16.4,0.65,1
2862,35,22,31,3400,-15.2,0.74,1
2867,40,22,39,3504,-14,0.83,1
2872,45,22,42,3543,-12.8,0.93,1
2876,48,22,37,3617,-11.6,1,1
2881,48,22,39,3718,-10.4,1,1
2886,48,22,36,3762,-9.2,1,1
2892,48,22,38,3878,-8,1,1
2896,48,22,45,3902,-6.8,1,1
2901,48,22,48,3990,-5.6,1,1
2906,-92,22,52,4100,-4.4,-1.91,0
2912,-76,22,-30,3924,-2.4,-1.59,0
2918,-69,22,-2,3100,-0.8,-1.43,0
2924,-68,22,0,2384,0,-1.41,0
2928,-68,22,47,1005,0.4,-1.42,0
2935,-70,22,60,-406,0.8,-1.45,0
2941,-70,22,13,-1370,0.8,-1.45,0
2946,-68,22,-1,-1966,0.4,-1.42,0
2952,-68,22,-5,-2172,0,-1.41,0
2956,-69,22,-34,-2351,-0.8,-1.43,0
2962,-72,22,-63,-2474,-1.6,-1.49,0
2968,-79,22,-66,-2636,-2.8,-1.64,0
2975,-85,22,-75,-2812,-3.6,-1.77,0
2982,-95,22,-76,-2952,-4.8,-1.98,0
2988,-110,22,-92,-3133,-6.4,-2.29,0
2994,-122,22,-98,-3276,-7.6,-2.53,0
3001,-135,22,-163,-3070,-8.8,-2.8,0
3007,-154,22,-191,-2609,-10.4,-3.19,0
3013,-170,22,-208,-2026,-11.6,-3.51,0
3021,-181,22,-236,-1334,-12.4,-3.74,0
3027,-187,22,-231,-752,-12.8,-3.86,0
3033,-193,22,-229,-291,-13.2,-3.98,0
3040,-193,22,-217,-21,-13.2,-3.98,0
3046,-193,22,-199,52,-13.2,-3.98,0
3052,-193,22,-185,-46,-13.2,-3.98,0
3058,-193,22,-182,-233,-13.2,-3.98,0
3065,-199,22,-163,-593,-13.6,-4.11,0
3072,-199,22,-159,-1062,-13.6,-4.11,0
3078,-205,22,-158,-1634,-14,-4.24,0
3084,-218,22,-163,-2249,-14.8,-4.5,0
3091,-238,22,-175,-2848,-16,-4.92,0
3097,-259,22,-178,-3435,-17.2,-5.35,0
3104,-280,22,-212,-4037,-18.4,-5.79,0
3111,-315,22,-245,-4523,-20.4,-6.52,0
3117,-349,22,-275,-5009,-22.4,-7.21,0
3123,-379,22,-327,-5413,-24.4,-7.82,0
3130,-407,22,-362,-5737,-26.8,-8.4,0
3136,-425,22,-390,-5954,-29.2,-8.78,0
3142,-433,22,-429,-6053,-31.6,-8.95,0
3150,-431,22,-423,-6168,-34.4,-8.89,0
3156,-417,22,-434,-6023,-37.2,-8.62,0
3163,-400,22,-439,-5820,-39.6,-8.26,0
3169,-377,22,-423,-5561,-42.4,-7.78,0
3175,-357,22,-399,-5295,-44.8,-7.37,0
3182,-340,22,-382,-4993,-46.8,-7.03,0
3189,-324,22,-368,-4746,-49.2,-6.69,0
3195,-308,22,-349,-4652,-51.2,-6.37,0
3202,-294,22,-334,-4347,-53.2,-6.08,0
3208,-280,22,-325,-4199,-55.2,-5.79,0
3214,-268,22,-296,-4095,-56.8,-5.53,0
3221,-257,22,-281,-3979,-58.8,-5.31,0
3227,-243,22,-265,-4004,-60.4,-5.02,0
3235,-227,22,-234,-3985,-62.4,-4.68,0
3241,-210,22,-225,-4106,-64,-4.35,0
3247,-206,22,-202,-4130,-65.6,-4.25,0
3253,-197,22,-202,-4246,-67.6,-4.07,0
3260,-173,22,-195,-4438,-69.2,-3.59,0
3266,27,22,-165,-4446,-71.2,0.56,1
3271,32,22,-36,-4097,-72.8,0.66,1
3277,37,22,-20,-3598,-74,0.76,1
3282,42,22,-18,-3205,-75.2,0.88,1
3287,48,22,-15,-2812,-76.4,1,1
3292,48,22,-2,-2444,-77.2,1,1
3296,48,22,-3,-2200,-78,1,1
3301,48,22,9,-2007,-78.8,1,1
3306,48,22,16,-1818,-79.6,1,1
3311,48,22,22,-1609,-80,1,1
3316,48,22,23,-1428,-80.4,1,1
3321,48,22,20,-1244,-80.8,1,1
3326,48,22,24,-1101,-81.2,1,1
3331,48,22,26,-931,-81.6,1,1
3336,48,22,16,-769,-82,1,1
3340,48,22,17,-568,-82.4,1,1
3345,48,22,30,-392,-82.4,1,1
3350,48,22,30,-255,-82.4,1,1
3355,48,22,22,-131,-82.8,1,1
3360,48,22,31,-8,-82.8,1,1
3365,48,22,40,93,-82.8,1,1
3370,48,22,41,167,-82.8,1,1
3375,48,22,43,238,-82.8,1,1
3379,48,22,44,313,-82.4,1,1
3384,48,22,40,420,-82.4,1,1
3389,48,22,34,530,-82.4,1,1
3394,48,22,40,626,-82,1,1
3398,48,22,43,692,-82,1,1
3404,48,22,43,802,-81.6,1,1
3409,48,22,49,834,-81.6,1,1
3414,48,22,34,955,-81.2,1,1
3418,48,22,30,1021,-80.8,1,1
3423,48,22,37,1134,-80.4,1,1
3428,48,22,44,1194,-80,1,1
3433,48,22,41,1293,-79.6,1,1
3437,48,22,30,1384,-79.2,1,1
3442,48,22,39,1461,-78.8,1,1
3448,48,22,41,1510,-78.4,1,1
3453,48,22,42,1604,-78,1,1
3458,48,22,27,1691,-77.2,1,1
3462,48,22,42,1788,-76.8,1,1
3467,48,22,38,1892,-76.4,1,1
3472,44,22,38,1983,-75.6,0.93,1
3477,40,22,37,2081,-74.8,0.84,1
3482,38,22,20,2257,-74.4,0.8,1
3487,35,22,29,2455,-73.6,0.73,1
3492,32,22,21,2601,-72.8,0.66,1
3497,29,22,12,2746,-72,0.61,1
3502,25,22,15,2949,-70.8,0.53,1
3507,23,22,7,3095,-70,0.49,1
3511,21,22,16,3221,-68.8,0.44,1
3516,20,22,10,3386,-68,0.41,1
3521,18,22,16,3435,-66.8,0.38,1
3526,16,22,14,3515,-65.6,0.35,1
3532,15,22,12,3617,-64.4,0.33,1
3537,15,22,14,3630,-63.2,0.31,1
3541,14,22,11,3710,-62,0.3,1
3546,13,22,17,3699,-60.8,0.29,1
3551,13,22,12,3713,-59.6,0.28,1
3556,13,22,19,3732,-58.4,0.27,1
3561,12,22,16,3685,-57.2,0.27,1
3566,12,22,21,3716,-56,0.26,1
3570,12,22,19,3641,-54.8,0.25,1
3576,11,22,21,3625,-53.6,0.25,1
3581,11,22,19,3628,-52.4,0.24,1
3586,11,22,20,3565,-51.2,0.23,1
3590,10,22,16,3589,-50,0.22,1
3595,10,22,17,3543,-48.8,0.21,1
3600,9,22,22,3493,-47.6,0.2,1
3605,9,22,17,3493,-46.8,0.19,1
3609,8,22,10,3422,-45.6,0.18,1
3615,7,22,4,3414,-44.4,0.16,1
3620,7,22,8,3375,-43.2,0.15,1
3625,6,22,12,3323,-42,0.14,1
3629,6,22,20,3339,-41.2,0.13,1
3634,5,22,10,3309,-40,0.12,1
3639,5,22,15,3243,-38.8,0.1,1
3644,4,22,16,3273,-38,0.1,1
3648,4,22,15,3221,-36.8,0.09,1
3653,4,22,8,3166,-36,0.08,1
3659,3,22,19,3177,-34.8,0.08,1
3663,3,22,-3,3103,-33.6,0.08,1
3668,3,22,12,3062,-32.8,0.08,1
3673,4,22,14,3051,-31.6,0.09,1
3678,4,22,11,2966,-30.8,0.09,1
3683,5,22,7,2925,-29.6,0.11,1
3687,5,22,9,2916,-28.8,0.12,1
3692,6,22,12,2872,-28,0.13,1
3697,7,22,12,2807,-26.8,0.16,1
3703,8,22,15,2834,-26,0.18,1
3707,9,22,-3,2776,-25.2,0.2,1
3712,10,22,15,2724,-24.4,0.22,1
3717,12,22,16,2705,-23.2,0.27,1
3722,14,22,8,2688,-22.4,0.3,1
3726,16,22,23,2636,-21.6,0.34,1
3731,18,22,22,2611,-20.8,0.38,1
3736,20,22,23,2642,-20,0.42,1
3742,22,22,14,2636,-19.2,0.46,1
3746,26,22,27,2609,-18,0.54,1
3751,28,22,24,2655,-17.2,0.59,1
3756,31,22,22,2708,-16.4,0.65,1
3761,34,22,29,2705,-15.6,0.71,1
3766,37,22,35,2776,-14.8,0.77,1
3771,41,22,28,2864,-13.6,0.87,1
3775,45,22,36,2936,-12.8,0.93,1
3780,48,22,36,2988,-12,1,1
3786,48,22,55,3109,-10.8,1,1
3791,48,22,45,3183,-10,1,1
3796,48,22,39,3251,-8.8,1,1
3800,48,22,41,3364,-7.6,1,1
3805,48,22,49,3392,-6.8,1,1
3810,48,22,48,3499,-5.6,1,1
3815,-92,22,36,3636,-4.4,-1.91,0
3821,-79,22,-29,3430,-2.8,-1.64,0
3828,-70,22,-33,2837,-1.2,-1.45,0
3834,-68,22,-4,1906,-0.4,-1.41,0
3840,-68,22,9,1159,0,-1.41,0
3844,-68,22,38,-46,0.4,-1.42,0
3850,-68,22,7,-977,0.4,-1.42,0
3855,-68,22,-1,-1348,0,-1.41,0
3859,-68,22,-4,-1634,0,-1.41,0
3863,-68,22,-33,-1856,-0.4,-1.41,0
3870,-70,22,-58,-2005,-1.2,-1.45,0
3876,-74,22,-54,-2134,-2,-1.54,0
3882,-79,22,-72,-2186,-2.8,-1.64,0
3888,-85,22,-90,-2156,-3.6,-1.77,0
3894,-95,22,-96,-2057,-4.8,-1.98,0
3901,-103,22,-92,-2018,-5.6,-2.13,0
3907,-110,22,-118,-1950,-6.4,-2.29,0
3914,-118,22,-117,-1889,-7.2,-2.45,0
3921,-127,22,-117,-1831,-8,-2.62,0
3926,-135,22,-136,-1796,-8.8,-2.8,0
3933,-144,22,-120,-1864,-9.6,-2.99,0
3939,-154,22,-135,-1966,-10.4,-3.19,0
3945,-164,22,-142,-2092,-11.2,-3.4,0
3952,-175,22,-142,-2342,-12,-3.63,0
3959,-193,22,-150,-2647,-13.2,-3.98,0
3965,-211,22,-163,-2977,-14.4,-4.37,0
3972,-231,22,-166,-3479,-15.6,-4.78,0
3978,-259,22,-184,-3990,-17.2,-5.35,0
3985,-287,22,-208,-4622,-18.8,-5.93,0
3991,-322,22,-238,-5262,-20.8,-6.66,0
3999,-361,22,-264,-5918,-23.2,-7.46,0
4005,-394,22,-309,-6578,-25.6,-8.13,0
4011,-420,22,-260,-6992,-28.4,-8.68,0
4018,-433,22,-261,-7001,-31.6,-8.95,0
4024,-429,22,-336,-7014,-34.8,-8.86,0
4030,-415,22,-351,-7028,-37.6,-8.56,0
4037,-391,22,-371,-6797,-40.8,-8.07,0
4044,-364,22,-406,-6663,-44,-7.51,0
4051,-340,22,-448,-6679,-46.8,-7.03,0
4057,-320,22,-376,-6418,-49.6,-6.61,0
4063,-301,22,-353,-5891,-52.4,-6.22,0
4070,-284,22,-345,-5484,-54.8,-5.87,0
4076,-266,22,-325,-5163,-57.2,-5.5,0
4082,-251,22,-303,-4746,-59.6,-5.18,0
4090,-238,22,-286,-4298,-61.6,-4.93,0
4096,-219,22,-264,-4048,-63.6,-4.53,0
4103,-201,22,-251,-3672,-65.2,-4.16,0
4109,-198,22,-221,-3490,-67.2,-4.09,0
4115,-184,22,-216,-3309,-68.4,-3.81,0
4122,23,22,-202,-3251,-70,0.49,1
4128,27,22,-44,-2691,-71.2,0.56,1
4133,29,22,-46,-2117,-72,0.61,1
4137,32,22,-33,-1672,-72.8,0.66,1
4142,33,22,-28,-1255,-73.2,0.7,1
4147,35,22,-13,-939,-73.6,0.73,1
4152,37,22,-1,-648,-74,0.76,1
4157,37,22,-6,-475,-74,0.76,1
4161,38,22,5,-340,-74.4,0.8,1
4166,38,22,28,-208,-74.4,0.8,1
4172,38,22,28,-87,-74.4,0.8,1
4177,38,22,29,0,-74.4,0.8,1
4181,38,22,27,115,-74.4,0.8,1
4186,38,22,25,192,-74.4,0.8,1
4191,38,22,39,258,-74.4,0.8,1
4196,38,22,36,293,-74.4,0.8,1
4200,37,22,35,351,-74,0.76,1
4205,37,22,21,425,-74,0.76,1
4210,37,22,31,510,-74,0.76,1
4216,35,22,36,582,-73.6,0.73,1
4220,35,22,32,631,-73.6,0.73,1
4225,33,22,32,703,-73.2,0.7,1
4230,33,22,31,744,-73.2,0.7,1
4235,32,22,31,791,-72.8,0.66,1
4239,32,22,25,865,-72.8,0.66,1
4244,30,22,30,878,-72.4,0.63,1
4249,29,22,28,947,-72,0.61,1
4255,28,22,30,975,-71.6,0.58,1
4259,28,22,23,1035,-71.6,0.58,1
4264,27,22,28,1068,-71.2,0.56,1
4269,25,22,28,1087,-70.8,0.53,1
4274,24,22,26,1139,-70.4,0.51,1
4279,23,22,25,1153,-70,0.49,1
4283,23,22,25,1181,-69.6,0.47,1
4288,22,22,20,1189,-69.2,0.46,1
4293,21,22,23,1200,-68.8,0.44,1
4299,20,22,22,1249,-68.4,0.43,1
4304,20,22,16,1268,-68,0.41,1
4309,19,22,22,1288,-67.6,0.4,1
4313,18,22,23,1288,-67.2,0.39,1
4318,18,22,10,1312,-66.8,0.38,1
4323,17,22,20,1318,-66.4,0.37,1
4328,17,22,24,1334,-66,0.36,1
4333,16,22,24,1395,-65.6,0.35,1
4338,16,22,13,1466,-64.8,0.33,1
4343,15,22,16,1455,-64.4,0.33,1
4348,15,22,20,1433,-64,0.32,1
4353,15,22,21,1441,-63.6,0.32,1
4358,15,22,17,1494,-63.2,0.31,1
4362,14,22,7,1606,-62.4,0.3,1
4367,14,22,5,1733,-62,0.3,1
4372,14,22,13,1856,-61.6,0.29,1
4377,13,22,2,1961,-60.8,0.29,1
4383,13,22,9,2068,-60.4,0.28,1
4387,13,22,-10,2183,-59.6,0.28,1
4392,13,22,4,2312,-58.8,0.27,1
4397,13,22,5,2419,-58,0.27,1
4402,12,22,5,2504,-57.2,0.27,1
4407,12,22,10,2609,-56.4,0.26,1
4411,12,22,7,2697,-55.6,0.26,1
4416,12,22,12,2721,-54.8,0.25,1
4421,12,22,4,2735,-54,0.25,1
4427,11,22,10,2787,-52.8,0.24,1
4431,11,22,13,2790,-52,0.24,1
4436,11,22,13,2768,-51.2,0.23,1
4441,10,22,10,2779,-50.4,0.22,1
4446,10,22,16,2765,-49.2,0.21,1
4451,10,22,16,2721,-48.4,0.21,1
4455,9,22,18,2699,-47.6,0.2,1
4460,9,22,14,2686,-46.8,0.19,1
4465,8,22,18,2628,-45.6,0.18,1
4470,8,22,16,2598,-44.8,0.17,1
4475,7,22,11,2606,-44,0.16,1
4480,7,22,14,2562,-43.2,0.15,1
4485,6,22,17,2515,-42.4,0.14,1
4489,6,22,7,2493,-41.6,0.13,1
4494,5,22,10,2493,-40.8,0.12,1
4499,5,22,15,2460,-40,0.12,1
4504,5,22,15,2425,-39.2,0.11,1
4508,4,22,12,2395,-38.4,0.1,1
4514,4,22,11,2381,-37.6,0.09,1
4519,4,22,16,2362,-36.8,0.09,1
4524,4,22,12,2315,-36,0.08,1
4528,3,22,12,2285,-35.2,0.08,1
4533,3,22,10,2263,-34.8,0.08,1
4538,3,22,13,2216,-34,0.08,1
4543,3,22,13,2172,-33.2,0.08,1
4547,3,22,14,2153,-32.4,0.08,1
4553,4,22,13,2128,-31.6,0.09,1
4558,4,22,4,2062,-31.2,0.09,1
4563,4,22,12,2005,-30.4,0.1,1
4567,5,22,5,1983,-29.6,0.11,1
4572,5,22,15,1969,-29.2,0.11,1
4577,5,22,10,1950,-28.4,0.12,1
4582,6,22,13,1908,-28,0.13,1
4587,7,22,11,1864,-27.2,0.15,1
4591,7,22,18,1834,-26.8,0.16,1
4597,8,22,10,1820,-26,0.18,1
4602,9,22,15,1793,-25.6,0.19,1
4606,10,22,10,1757,-24.8,0.21,1
4611,10,22,24,1735,-24.4,0.22,1
4616,12,22,12,1733,-23.6,0.25,1
4621,12,22,10,1774,-23.2,0.27,1
4626,14,22,13,1801,-22.4,0.3,1
4630,15,22,17,1831,-22,0.32,1
4635,17,22,5,1972,-21.2,0.36,1
4641,18,22,12,2098,-20.8,0.38,1
4646,20,22,10,2243,-20,0.42,1
4651,22,22,12,2356,-19.2,0.46,1
4655,24,22,9,2493,-18.4,0.51,1
4660,27,22,3,2658,-17.6,0.56,1
4665,29,22,12,2820,-16.8,0.62,1
4670,32,22,14,2960,-16,0.68,1
4674,37,22,17,3043,-14.8,0.77,1
4679,40,22,31,3172,-14,0.83,1
4685,45,22,38,3216,-12.8,0.93,1
4690,48,22,36,3249,-12,1,1
4695,48,22,39,3350,-10.8,1,1
4699,48,22,41,3403,-9.6,1,1
4704,48,22,41,3496,-8.4,1,1
4709,48,22,43,3589,-7.6,1,1
4714,48,22,38,3636,-6.4,1,1
4718,48,22,31,3768,-5.2,1,1
4724,-89,22,45,3812,-4,-1.84,0
4730,-76,22,-18,3650,-2.4,-1.59,0
4736,-69,22,-4,2820,-0.8,-1.43,0
4742,-68,22,-3,2125,0,-1.41,0
4746,-68,22,39,812,0.4,-1.42,0
4752,-70,22,40,-444,0.8,-1.45,0
4758,-70,22,13,-1307,0.8,-1.45,0
4763,-68,22,1,-1702,0,-1.41,0
4768,-68,22,-10,-1963,0,-1.41,0
4772,-68,22,-28,-2161,-0.4,-1.41,0
4778,-70,22,-52,-2345,-1.2,-1.45,0
4784,-76,22,-62,-2469,-2.4,-1.59,0
4790,-82,22,-61,-2655,-3.2,-1.7,0
4797,-92,22,-72,-2828,-4.4,-1.91,0
4803,-103,22,-85,-3021,-5.6,-2.13,0
4810,-114,22,-85,-3295,-6.8,-2.37,0
4816,-131,22,-104,-3427,-8.4,-2.71,0
4823,-149,22,-115,-3589,-10,-3.09,0
4829,-164,22,-144,-3680,-11.2,-3.4,0
4835,-187,22,-152,-3793,-12.8,-3.86,0
4842,-218,22,-180,-3867,-14.8,-4.5,0
4848,-245,22,-209,-3957,-16.4,-5.06,0
4856,-273,22,-235,-4152,-18,-5.64,0
4862,-308,22,-260,-4328,-20,-6.37,0
4868,-336,22,-300,-4663,-21.6,-6.94,0
4875,-367,22,-312,-5007,-23.6,-7.58,0
4881,-398,22,-333,-5386,-26,-8.23,0
4887,-420,22,-362,-5847,-28.4,-8.68,0
4895,-432,22,-388,-6394,-30.8,-8.92,0
4901,-433,22,-368,-6946,-33.6,-8.94,0
4908,-420,22,-343,-7135,-36.8,-8.67,0
4914,-397,22,-333,-7012,-40,-8.21,0
4921,-374,22,-320,-6913,-42.8,-7.72,0
4927,-347,22,-369,-6882,-46,-7.16,0
4933,-324,22,-381,-6806,-48.8,-6.7,0
4941,-305,22,-400,-6800,-52,-6.3,0
4947,-284,22,-357,-6451,-54.8,-5.87,0
4953,-266,22,-346,-5907,-57.6,-5.5,0
4960,-246,22,-344,-5237,-60,-5.09,0
4966,-227,22,-302,-4496,-62.4,-4.68,0
4972,-217,22,-274,-3765,-64.4,-4.48,0
4980,-202,22,-262,-3364,-66,-4.17,0
4986,-197,22,-230,-3004,-67.6,-4.07,0
4993,-182,22,-225,-2787,-68.8,-3.77,0
4999,24,22,-205,-2655,-70.4,0.51,1
5004,27,22,-53,-2068,-71.2,0.56,1
5009,28,22,-43,-1502,-71.6,0.58,1
5014,30,22,-35,-1043,-72.4,0.63,1
5019,30,22,-26,-650,-72.4,0.63,1
5024,32,22,-24,-326,-72.8,0.66,1
5029,32,22,-15,-93,-72.8,0.66,1
5034,32,22,13,65,-72.8,0.66,1
5039,32,22,20,134,-72.8,0.66,1
5043,32,22,29,195,-72.8,0.66,1
5048,32,22,21,263,-72.8,0.66,1
5053,32,22,25,307,-72.8,0.66,1
5058,30,22,17,362,-72.4,0.63,1
5062,30,22,28,401,-72.4,0.63,1
5068,30,22,31,439,-72.4,0.63,1
5073,29,22,26,510,-72,0.61,1
5078,29,22,29,552,-72,0.61,1
5083,29,22,29,574,-72,0.61,1
5087,28,22,25,623,-71.6,0.58,1
5092,28,22,23,678,-71.6,0.58,1
5097,27,22,31,683,-71.2,0.56,1
