TIME,VAL1,VAL2,VAl3,VAl4,VAl5,VAl6
4.1278932094573975,-3872,-3782,-2882,255,255,255
4.136951208114624,-3873,-3783,-2883,255,255,255
4.145212650299072,-3874,-3784,-2884,255,255,255
4.15325927734375,-3875,-3785,-2885,255,255,255
4.165870189666748,-3876,-3786,-2886,255,255,255
4.173658847808838,-3877,-3787,-2887,255,255,255
4.1866066455841064,-3878,-3788,-2888,255,255,255
4.198578119277954,-3879,-3789,-2889,255,255,255
4.206881761550903,-3880,-3790,-2890,255,255,255
4.218725919723511,-3881,-3791,-2891,255,255,255
4.227367162704468,-3882,-3792,-2892,255,255,255
4.23878288269043,-3883,-3793,-2893,255,255,255
4.247091293334961,-3884,-3794,-2894,255,255,255
4.2561705112457275,-3885,-3795,-2895,255,255,255
4.264167070388794,-3886,-3796,-2896,255,255,255
4.276199817657471,-3887,-3797,-2897,255,255,255
4.288361310958862,-3888,-3798,-2898,255,255,255
4.297358751296997,-3889,-3799,-2899,255,255,255
4.3089025020599365,-3890,-3800,-2900,255,255,255
4.317437171936035,-3891,-3801,-2901,255,255,255
4.328682899475098,-3892,-3802,-2902,255,255,255
4.337355136871338,-3893,-3803,-2903,255,255,255
4.349405527114868,-3894,-3804,-2904,255,255,255
4.358548402786255,-3895,-3805,-2905,255,255,255
4.366181373596191,-3896,-3806,-2906,255,255,255
4.379121541976929,-3897,-3807,-2907,255,255,255
4.390516519546509,-3898,-3808,-2908,255,255,255
4.398963451385498,-3899,-3809,-2909,255,255,255
4.4075164794921875,-3900,-3810,-2910,255,255,255
4.419977426528931,-3901,-3811,-2911,255,255,255
4.431224822998047,-3902,-3812,-2912,255,255,255
4.440083026885986,-3903,-3813,-2913,255,255,255
4.4521284103393555,-3904,-3814,-2914,255,255,255
4.461069822311401,-3905,-3815,-2915,255,255,255
4.472055673599243,-3906,-3816,-2916,255,255,255
4.48083758354187,-3907,-3817,-2917,255,255,255
4.493139982223511,-3908,-3818,-2918,255,255,255
4.501191139221191,-3909,-3819,-2919,255,255,255
4.51020073890686,-3910,-3820,-2920,255,255,255
4.522645711898804,-3911,-3821,-2921,255,255,255
4.5299718379974365,-3912,-3822,-2922,255,255,255
4.542156457901001,-3913,-3823,-2923,255,255,255
4.55315899848938,-3914,-3824,-2924,255,255,255
4.569587469100952,-3915,-3825,-2925,255,255,255
4.578992605209351,-3916,-3826,-2926,255,255,255
4.588043212890625,-3917,-3827,-2927,255,255,255
4.599356412887573,-3918,-3828,-2928,255,255,255
4.60840630531311,-3919,-3829,-2929,255,255,255
4.616460561752319,-3920,-3830,-2930,255,255,255
4.628100872039795,-3921,-3831,-2931,255,255,255
4.640079736709595,-3922,-3832,-2932,255,255,255
4.6490747928619385,-3923,-3833,-2933,255,255,255
4.66050124168396,-3924,-3834,-2934,255,255,255
4.672950267791748,-3925,-3835,-2935,255,255,255
4.6819539070129395,-3926,-3836,-2936,255,255,255
4.689954996109009,-3927,-3837,-2937,255,255,255
4.706021547317505,-3928,-3838,-2938,255,255,255
4.7150232791900635,-3929,-3839,-2939,255,255,255
4.722238063812256,-3930,-3840,-2940,255,255,255
4.734623432159424,-3931,-3841,-2941,255,255,255
4.743447303771973,-3932,-3842,-2942,255,255,255
4.75545072555542,-3933,-3843,-2943,255,255,255
4.763463735580444,-3934,-3844,-2944,255,255,255
4.775649309158325,-3935,-3845,-2945,255,255,255
4.788059234619141,-3936,-3846,-2946,255,255,255
4.800311326980591,-3937,-3847,-2947,255,255,255
4.8080525398254395,-3938,-3848,-2948,255,255,255
4.817030191421509,-3939,-3849,-2949,255,255,255
4.829120397567749,-3940,-3850,-2950,255,255,255
4.840465068817139,-3941,-3851,-2951,255,255,255
4.8494813442230225,-3942,-3852,-2952,255,255,255
4.857647895812988,-3943,-3853,-2953,255,255,255
4.8666229248046875,-3944,-3854,-2954,255,255,255
4.878032922744751,-3945,-3855,-2955,255,255,255
4.8862738609313965,-3946,-3856,-2956,255,255,255
4.899249076843262,-3947,-3857,-2957,255,255,255
4.907243013381958,-3948,-3858,-2958,255,255,255
4.915054798126221,-3949,-3859,-2959,255,255,255
4.927184343338013,-3950,-3860,-2960,255,255,255
4.9390716552734375,-3951,-3861,-2961,255,255,255
4.947720527648926,-3952,-3862,-2962,255,255,255
4.960083961486816,-3953,-3863,-2963,255,255,255
4.968193054199219,-3954,-3864,-2964,255,255,255
4.976258277893066,-3955,-3865,-2965,255,255,255
4.985305309295654,-3956,-3866,-2966,255,255,255
4.996953964233398,-3957,-3867,-2967,255,255,255
5.004973649978638,-3958,-3868,-2968,255,255,255
5.014027118682861,-3959,-3869,-2969,255,255,255
5.025477886199951,-3960,-3870,-2970,255,255,255
5.034611225128174,-3961,-3871,-2971,255,255,255
5.046182155609131,-3962,-3872,-2972,255,255,255
5.058252811431885,-3963,-3873,-2973,255,255,255
5.0670411586761475,-3964,-3874,-2974,255,255,255
5.075129747390747,-3965,-3875,-2975,255,255,255
5.083257675170898,-3966,-3876,-2976,255,255,255
5.095693111419678,-3967,-3877,-2977,255,255,255
5.10411262512207,-3968,-3878,-2978,255,255,255
5.116100311279297,-3969,-3879,-2979,255,255,255
5.12457537651062,-3970,-3880,-2980,255,255,255
5.135841131210327,-3971,-3881,-2981,255,255,255
5.144194602966309,-3972,-3882,-2982,255,255,255
5.156581878662109,-3973,-3883,-2983,255,255,255
5.164595365524292,-3974,-3884,-2984,255,255,255
